country,year,kaopen,CostBusiness,AverageTariff,TariffDispersion,RequiredReserve,NewRequiredReserve,FinalRequiredReserve,InterestRateLiberalization,TransactionTax,BankSupervision,EquityInflow,EquityOutflow,BondInflow,BondOutflow,MoneyMktInflow,MoneyMktOutflow,CollInvestInflow,CollInvestOutflow,DerivativesInflow,DerivativesOutflow,CreditOutflow,CreditInflow,FinancialCreditOutflow,FinancialCreditInflow,GuaranteesOutflow,GuaranteesInflow,DirectInvestOutflow,DirectInvestInflow,RealEstateOutflow,RealEstateInflow,VAT,PersonalIncomeTax,CorporateIncomeTax,IncomeProductivity,VATProductivity,Privatization1,Privatization2,FiringCost,NewFiringCost,HiringFlexibility,WorkingHoursFlexibility,SocialSecurityCost,MinimumWage,DualExchangeRate,NewMinimumWage
Paraguay,2009,0.630800486,44.1,10.33,6.86,44.29095714,,44.29095714,3,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,10,10,0.309307153,0.800573248,0.122941837,0.583179951,2.46534686,2.46534686,3,1,25.50000004,0.497600228,0,0.497600228
Paraguay,2010,0.570198417,43.7,8.05,,,,,3,,,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,,10,,,,0.300042003,,2.46534686,3,1,23,,0,1.183297634
Paraguay,2011,0.509596288,41.8,8.52,,,,,3,,,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,0,1,0,0,0,0,0,10,,10,,,,0.65373826,,2.46534686,3,1,23,,0,1.190441132
Paraguay,2012,0.448994219,41.6,8.4,,,,,3,,,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,0,1,0,0,0,0,0,10,10,10,,,,0.174718335,,2.46534686,3,1,23,,0,1.166359782
Paraguay,2013,0.448994219,41,8.24,,,,,3,,,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,10,10,,,,1.069187999,,2.46534686,3,1,23,,0,1.028019547
Paraguay,2014,0.448994219,40,8.14,,,,,3,,,1,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,1,0,1,0,0,0,0,1,10,10,10,,,,0.461446285,,2.46534686,3,1,,,0,0.00094723
Peru,1985,0.181806266,,65.12727273,26.84056295,56.61637068,,,0,0,0,,,,,,,,,,,,,,,,,,,,,11,50,55,0.028956321,0.369532344,0,,5.308581019,5.308581019,3,1,23.00000007,2.093749762,,2.093749762
Peru,1986,0.121204183,,64.10965909,25.95886364,46.00367272,,,0,0,0,,,,,,,,,,,,,,,,,,,,,6.3,48,40,0.067426841,0.344097186,0,,5.308581019,5.308581019,3,1,22.50000018,2.562451124,,2.562451124
Peru,1987,0.060602106,,64.10965909,25.95886364,40.58493812,,,0,0,0,,,,,,,,,,,,,,,,,,,,,6,45,35,0.050148091,0.27652217,0,,5.308581019,5.308581019,3,1,22.50000018,2.376658916,,2.376658916
Peru,1988,0,,68.99420455,27.46227273,37.53586466,,,0,0,0,,,,,,,,,,,,,,,,,,,,,10.7,45,35,0.076160579,0.460995722,0,,5.308581019,5.308581019,3,1,23.99999987,2.729340315,,2.729340315
Peru,1989,0,,69.29948864,27.46227273,23.24605824,,,0,0,0,,,,,,,,,,,,,,,,,,,,,15,45,35,0.041636414,0.250919667,0,,5.308581019,5.308581019,3,1,25.5000003,1.805207491,,1.805207491
Peru,1990,0,,26.45795455,22.65136364,31.10473718,,,3,0,0,,,,,,,,,,,,,,,,,,,,,16.2,45,35,0.017018224,0.11507642,0,0.038895283,5.308581019,5.308581019,3,1,25.5000003,1.632921219,,1.632921219
Peru,1991,0.164809227,,17.91,22.65136364,25.84256029,,,3,0,0,,,,,,,,,,,,,,,,,,,,,14.7,45,35,0.023381843,0.156278673,0,,5.308581019,5.308581019,3,1,25.5000003,1.55029583,,1.55029583
Peru,1992,0.696989596,,17.70647727,4.41,31.64590347,,,3,0,0,,,,,,,,,,,,,,,,,,,,,17.7,45,35,0.041587271,0.157831781,0,,2.760538093,2.760538093,3,1,28.49999967,1.428609848,,1.428609848
Peru,1993,0.757591665,,17.91,4.41,30.15175274,27,27,3,0,1,,,,,,,,,,,,,,,,,,,,,18,37,30,0.060752411,0.208233157,0,,2.760538093,2.760538093,3,1,29.49999967,1.334259272,,1.334259272
Peru,1994,0.818193734,,16.54,3.41,30.48147882,27,27,3,0,1,,,,,,,,,,,,,,,,,,,,,18,30,30,0.085405788,0.27508736,0.046629504,4.789876938,2.760538093,2.760538093,3,1,29.49999967,1.540185928,,1.540185928
Peru,1995,0.878795862,,16.54,3.41,30.76381183,27,27,3,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,30,0.095954124,0.281647788,0.077973296,3.231871367,2.760538093,2.760538093,3,1,29.19999981,1.517570972,,1.517570972
Peru,1996,0.691402555,,16.43481203,2.91,33.14049667,27,27,3,0,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,30,0.12111502,0.266029924,0.13201822,5.592514992,2.760538093,2.760538093,3,1,29.00000015,1.53404808,,1.53404808
Peru,1997,1,,13.41,2.91,32.11333931,26.25,26.25,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,30,0.12081286,0.297079263,0.145700652,1.423620701,3.695047102,3.695047102,3,1,26.80000016,1.641858816,,1.641858816
Peru,1998,1,,13.38,2.87,24.98756986,22.875,22.875,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,30,0.117497272,0.300344654,0.170628574,2.594688892,3.695047102,3.695047102,2,1,24.79999983,1.653427839,,1.653427839
Peru,1999,1,,13.38,2.88,23.92518347,13.5,13.5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,30,0.096934123,0.292539482,0.188920828,1.910895586,3.695047102,3.695047102,2,1,24.79999983,1.633502126,0,1.633502126
Peru,2000,1,,13.69,3.68,23.91576594,13.25,13.25,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,30,0.110228934,0.293271597,0.206765821,1.866975069,3.695047102,3.695047102,2,1,24.79999983,1.74930191,0,1.74930191
Peru,2001,1,,11.9,,24.80157014,13,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,30,0.11902653,0.278788281,0.230388367,2.469551325,3.695047102,3.695047102,2,1,24.79999983,1.840102792,0,1.840102792
Peru,2002,1,,10.3,,25.55349613,13,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,30,0.105646991,0.289466868,0.239798743,0.981140792,3.695047102,3.695047102,2,1,21.70000007,1.909525633,0,1.909525633
Peru,2003,1,39.4,9.7,,23.7093293,13,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,27,0.131059722,0.311014264,0.260384639,2.105349064,3.695047102,3.695047102,2,1,21.70000007,1.852450967,0,1.852450967
Peru,2004,1,36.4,10.73,5.22,24.43789795,14.25,14.25,3,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,30,0.126468342,0.307482986,0.268472133,0.845039308,3.695047102,3.695047102,2,1,21.40000002,1.62277019,0,1.62277019
Peru,2005,1,38,10.2,5.7,31.96069403,18,18,3,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,30,0.142523655,0.321989313,0.278909528,1.105301142,3.695047102,3.695047102,2,1,19.70000002,1.62887466,0,1.62887466
Peru,2006,1,31.1,10.19,5.78,28.11101098,18,18,3,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,30,0.203075526,0.337869299,0.295767988,1.771070957,3.695047102,3.695047102,2,1,19.70000002,1.692374825,0,1.692374825
Peru,2007,1,28.3,10.19,5.78,31.28195924,18,18,3,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,30,0.226978044,0.346522885,0.314906701,2.008691788,3.695047102,3.695047102,2,1,19.70000002,1.493753076,0,1.493753076
Peru,2008,1,24.4,6.08,6.22,32.6206532,25.3125,25.3125,3,0.07,2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,30,0.216902868,0.349300088,0.327662584,1.323985696,3.695047102,3.695047102,2,1,19.70000002,1.37317574,0,1.37317574
Peru,2009,1,16.2,5.38,5.88,26.39998482,18.0625,18.0625,3,0.06,2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,30,0.177394373,0.364665672,0.342685501,1.739301443,3.695047102,3.695047102,2,1,19.70000002,1.497603655,0,1.497603655
Peru,2010,1,12.7,4.83,,,26.5,26.5,3,,,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,19,30,30,,,,1.398313046,,3.695047102,2,1,,,0,0.490519226
Peru,2011,1,11.1,3.17,,,40,40,3,,,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,18,30,30,,,,1.430223584,,3.695047102,2,1,22.63,,0,0.509577453
Peru,2012,1,9.9,,,,40,40,3,,,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,18,30,30,,,,1.946566701,,3.695047102,2,1,22.63,,0,0.534171104
Peru,2013,1,9.5,2.88,,,38.125,38.125,3,,,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,18,30,30,,,,2.623683453,,3.695047102,2,1,22.63,,0,0.505985498
Peru,2014,1,9.2,2.8,,,32.83125,32.83125,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,30,,,,1.984321833,,3.695047102,2,1,22.63,,0,0.488381386
DominicanRep,1985,0,,,,27.6118505,36.66666667,36.66666667,0,0,0,,,,,,,,,,,,,,,,,,,,,6,73,49,0.033251592,0.167248411,0,,2.026939129,2.026939129,3,1,12.49999997,1.081757903,,1.081757903
DominicanRep,1986,0,,,,38.12672381,36.66666667,36.66666667,0,0,0,,,,,,,,,,,,,,,,,,,,,6,73,49,0.037738121,0.159480414,0,,2.026939129,2.026939129,3,1,12.49999997,1.142773509,,1.142773509
DominicanRep,1987,0,,,,24.74562166,34.16666667,34.16666667,0,0,0,,,,,,,,,,,,,,,,,,,,,6,73,49,0.035634557,0.214425538,0,,2.026939129,2.026939129,3,1,12.49999997,1.058314085,,1.058314085
DominicanRep,1988,0,,,,38.89552903,33.33333333,33.33333333,0,0,0,,,,,,,,,,,,,,,,,,,,,6,73,49.4,0.040689768,0.221715054,0,,2.026939129,2.026939129,3,1,12.49999997,1.105285764,,1.105285764
DominicanRep,1989,0,,89.63862069,,35.39560413,33.33333333,33.33333333,0,0,0,,,,,,,,,,,,,,,,,,,,,6,73,49.4,0.048126139,0.251646796,0,,2.026939129,2.026939129,3,1,12.49999997,1.124715567,,1.124715567
DominicanRep,1990,0,,21.49289655,13.14941125,33.92918952,33.33333333,33.33333333,0,0,0,,,,,,,,,,,,,,,,,,,,,6,73,49.4,0.045259974,0.247389005,0,,2.026939129,2.026939129,3,1,12.49999997,1.238709092,,1.238709092
DominicanRep,1991,0.164809227,,21.49289655,13.14941125,40.02291767,30,30,3,0,0,,,,,,,,,,,,,,,,,,,,,6,73,49.4,0.033203129,0.155942644,0,,2.026939129,2.026939129,3,1,12.49999997,0.839884758,,0.839884758
DominicanRep,1992,0.164809227,,21.49289655,13.14941125,32.55106085,20,20,3,0,0,,,,,,,,,,,,,,,,,,,,,6,30,30,0.067533308,0.171508622,0,,2.026939129,2.026939129,3,1,12.49999997,0.930343807,,0.930343807
DominicanRep,1993,0.164809227,,21.49289655,13.14941125,32.01328906,20,20,3,0.15,0,,,,,,,,,,,,,,,,,,,,,6,27,27,0.076482213,0.188629606,0,,2.669646167,2.669646167,3,1,12.49999997,0.830841303,,0.830841303
DominicanRep,1994,0.164809227,,18.13144828,11.18467633,29.42173552,20,20,3,0.15,0,,,,,,,,,,,,,,,,,,,,,6,26,26,0.078139803,0.208471995,0.006563174,0.637441516,2.669646167,2.669646167,3,1,12.49999997,0.828535497,,0.828535497
DominicanRep,1995,0.412804574,,18.13144828,11.18467633,28.97210311,20,20,3,0.15,0,0,0,,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8,25,25,0.091618337,0.155727499,0.025255847,1.772779107,2.669646167,2.669646167,3,1,12.49999997,0.828429043,,0.828429043
DominicanRep,1996,0.060602106,,18.13144828,11.18467633,24.59294272,20,20,3,0.15,0,0,0,,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,8,25,25,0.087302024,0.167123637,0.028783491,0.330910087,2.669646167,2.669646167,3,1,12.49999997,0.798923552,,0.798923552
DominicanRep,1997,0.060602106,,14.77,9.22,23.7086775,20,20,3,0.15,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,25,25,0.098322945,0.197726759,0.030031502,0.122487001,2.669646167,2.669646167,3,1,12.49999997,0.767420113,,0.767420113
DominicanRep,1998,0.121204183,,14.77,10.78262506,25.80346687,20,20,3,0.15,0,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,25,25,0.096320069,0.198510232,0.034629654,0.443991333,2.669646167,2.669646167,3,1,12.49999997,0.763425052,,0.763425052
DominicanRep,1999,0.121204183,,14.77,9.22,22.43724795,20,20,3,0.15,1,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8,25,25,0.107319088,0.221492237,0.066063828,3.104599237,2.669646167,2.669646167,3,1,12.49999997,0.806680977,1,0.806680977
DominicanRep,2000,0.121204183,,18.05,10.19,27.92137351,20,20,3,0.15,1,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8,25,25,0.11107128,0.231461188,0.11143627,4.484895229,2.669646167,2.669646167,3,1,12.49999997,0.777763009,1,0.777763009
DominicanRep,2001,0.060602106,,8.48,7.92,31.64305613,20,20,3,0.15,1,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8,25,25,0.147545852,0.348758603,0.13505833,2.336036205,2.669646167,2.669646167,3,1,12.49999997,0.848568141,1,0.848568141
DominicanRep,2002,0.060602106,,8.55,8.03,25.85385304,15,15,3,0.15,2,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8,25,25,0.138440633,0.353031395,0.161089311,2.184658289,2.669646167,2.669646167,3,1,18.69999997,0.764582694,1,0.764582694
DominicanRep,2003,0.448994219,28.3,8.55,8.03,38.58938094,17.5,17.5,3,0.15,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,12,25,25,0.131942154,0.21169496,0.171802255,1.46260035,2.669646167,2.669646167,3,1,19.69999997,0.668445826,0,0.668445826
DominicanRep,2004,0.448994219,25.4,8.49,7.92,35.7543565,20,20,3,0.15,2,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,13,25,25,0.10725152,0.202250289,0.174185339,0.233220696,2.669646167,2.669646167,3,1,20.69999997,0.673116386,0,0.673116386
DominicanRep,2005,0.696989596,30.8,8.55,8,37.40155672,20,20,3,0.15,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,16,25,25,0.117811373,0.188484985,0.176949655,0.27261433,2.669646167,2.669646167,3,1,21.69999997,0.708635747,0,0.708635747
DominicanRep,2006,0.757591665,30.2,8.53,8.05,38.49316038,20,20,3,0.15,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,16,25,30,0.119318449,0.188148796,0.184915033,0.781578302,2.669646167,2.669646167,3,1,22.69999997,0.619105279,0,0.619105279
DominicanRep,2007,0.818193734,31.1,7.06,9.09,38.07022111,20,20,3,0.15,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,16,25,25,0.165701468,0.199801204,0.186040301,0.104642458,2.669646167,2.669646167,3,1,21.22999997,0.608569562,1,0.608569562
DominicanRep,2008,0.878795862,19.4,8.58,8.06,41.72510824,20,20,3,0.15,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,16,25,25,0.153665618,0.181617584,0.186765323,0.068531565,2.669646167,2.669646167,3,1,22.22999997,0.556745172,1,0.556745172
DominicanRep,2009,0.878795862,21,7.815,8.57,36.06118625,18.875,18.875,3,0.15,2,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,16,25,25,0.1342834,0.183511868,0.202604399,1.535270691,2.669646167,2.669646167,3,1,22.92999997,0.576711357,0,0.576711357
DominicanRep,2010,0.939397931,20.5,8.39,,,17.8,17.8,3,0.15,,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,16,25,25,,,,0.183794573,,2.669646167,3,1,,,0,0.506703436
DominicanRep,2011,0.939397931,19.3,9.1,,,17.8,17.8,3,0.15,,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,16,25,29,,,,0.62660712,,2.669646167,3,1,20.1,,0,0.539837778
DominicanRep,2012,0.878795862,18.3,9.3,,,17.8,17.8,3,0.15,,0,0,0,0,0,0,0,0.5,0,0.5,0,0,1,0,1,1,1,0,0,0,16,25,29,,,,0.492448986,,2.669646167,3,1,,,0,0.506244004
DominicanRep,2013,0.818193734,17.3,9.2,,,16.975,16.975,3,0.15,,0,0,0,0,0,0,0,0.5,0,0.5,0,0,1,0,1,1,1,0,0,0,18,25,29,,,,0.30883199,,2.669646167,3,1,21.3,,0,0.537763357
DominicanRep,2014,0.818193734,16.9,,,,16.3125,16.3125,3,0.15,,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,1,0,1,0,0,18,25,28,,,,0.620926678,,2.669646167,3,1,21.3,,0,0.4962852
Uruguay,1985,0.715815008,,10.40879121,16.28860441,33.74052884,7.5,7.5,3,0,0,,,,,,,,,,,,,,,,,,,,,20,0,30,0.157582012,0.242895982,0,,2.755632336,2.755632336,3,3,32.20000001,0.482997328,,0.482997328
Uruguay,1986,0.715815008,,11.61230769,18.89559322,37.56163635,10.66666667,10.66666667,3,0,0,,,,,,,,,,,,,,,,,,,,,20,0,30,0.098182251,0.252867565,0,,2.755632336,2.755632336,3,3,32.20000001,0.437130511,,0.437130511
Uruguay,1987,0.715815008,,9.660659341,18.89559322,39.34271031,10.66666667,10.66666667,3,0,0,,,,,,,,,,,,,,,,,,,,,21,0,30,0.115285061,0.238161829,0,,2.755632336,2.755632336,3,3,32.20000001,0.39424786,,0.39424786
Uruguay,1988,0.715815008,,8.782417582,14.47322034,41.38282671,10.79166667,10.79166667,3,0,0,,,,,,,,,,,,,,,,,,,,,21,0,30,0.12772536,0.260511189,0,,2.755632336,2.755632336,3,3,32.20000001,0.338424206,,0.338424206
Uruguay,1989,0.715815008,,8.782417582,14.47322034,40.46059815,11.16666667,11.16666667,3,0,0,,,,,,,,,,,,,,,,,,,,,21,0,30,0.091479557,0.247253589,0,,2.755632336,2.755632336,3,3,32.20000001,0.326942235,,0.326942235
Uruguay,1990,0.715815008,,7.481318681,9.749322034,44.85610758,11.16666667,11.16666667,3,0,0,,,,,,,,,,,,,,,,,,,,,22,0,30,0.092281436,0.251131711,0,,2.755632336,2.755632336,3,3,32.20000001,0.285963714,,0.285963714
Uruguay,1991,0.715815008,,6.993406593,9.749322034,35.15702504,10.83333333,10.83333333,3,0,0,,,,,,,,,,,,,,,,,,,,,22,0,30,0.085702996,0.265085343,0,,2.755632336,2.755632336,3,3,35.70000001,0.255294621,,0.255294621
Uruguay,1992,0.715815008,,5.92,5.93,32.08733835,6.666666667,6.666666667,3,0,1,,,,,,,,,,,,,,,,,,,,,22,0,30,0.100872939,0.275110157,0.000281244,0.031060241,2.755632336,2.755632336,3,3,36.70000001,0.243759573,,0.243759573
Uruguay,1993,0.655212939,,19.94301075,5.908309859,31.64064112,6.666666667,6.666666667,3,0,1,,,,,,,,,,,,,,,,,,,,,22,0,30,0.122422496,0.275174611,0.002997282,0.299957871,2.755632336,2.755632336,3,3,36.70000001,0.213762462,,0.213762462
Uruguay,1994,0.59461087,,17.24483871,5.908309859,26.44435351,6.666666667,6.666666667,3,0,1,,,,,,,,,,,,,,,,,,,,,22,0,30,0.128996185,0.269995414,0.006624449,0.400580317,2.755632336,2.755632336,3,3,36.70000001,0.187526107,,0.187526107
Uruguay,1995,0.534008741,,10.91,7.11,23.69545448,6.666666667,6.666666667,3,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,0.154499449,0.290192747,0.010941226,0.476741672,2.755632336,2.755632336,3,3,36.70000001,0.180169895,,0.180169895
Uruguay,1996,0.818193734,,11.27,7.32,24.00287031,6.666666667,6.666666667,3,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,0.216167617,0.293423662,0.011559134,0.068240941,2.755632336,2.755632336,3,3,33.70000001,0.169578537,,0.169578537
Uruguay,1997,0.818193734,,11.4,6.92,22.66348392,6.666666667,6.666666667,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,0.204885227,0.293481864,0.012143203,0.058406774,2.755632336,2.755632336,3,3,35.70000001,0.145398572,,0.145398572
Uruguay,1998,0.878795862,,13.67,7.22,19.8850915,6.666666667,6.666666667,3,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.216050787,0.306860256,0.013364354,0.122114897,2.755632336,2.755632336,3,3,35.70000001,0.143295154,,0.143295154
Uruguay,1999,0.939397931,,13.76,7,21.11153289,6.666666667,6.666666667,3,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.209410381,0.296393578,0.014144043,0.077968821,2.755632336,2.755632336,3,3,35.70000001,0.149247497,0,0.149247497
Uruguay,2000,1,,13.94,6.82,21.20890377,6.666666667,6.666666667,3,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.21111072,0.276531734,0.043982009,2.983798742,2.755632336,2.755632336,3,3,35.70000001,0.151855677,0,0.151855677
Uruguay,2001,1,,13.77,6.6,21.52771967,6.666666667,6.666666667,3,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.195856373,0.271889584,0.047192725,0.321071237,2.755632336,2.755632336,3,3,35.70000001,0.155023277,0,0.155023277
Uruguay,2002,1,,12.85,6.49,16.50358678,10.95833333,10.95833333,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.220607437,0.310671392,0.047192725,,2.755632336,2.755632336,3,3,35.70000001,0.161205709,0,0.161205709
Uruguay,2003,1,51.3,12.85,6.49,23.07080208,12.91666667,12.91666667,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.228067344,0.326462551,0.061090152,1.392205954,2.755632336,2.755632336,3,3,35.70000001,0.135991484,0,0.135991484
Uruguay,2004,1,48.2,12.85,6.49,27.77424942,16.5,16.5,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.233597832,0.311043158,0.069976577,0.89213109,2.755632336,2.755632336,3,3,35.70000001,0.129644215,0,0.129644215
Uruguay,2005,1,43.9,10.82,6.92,30.80278791,16.5,16.5,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.218753385,0.319945792,0.071429793,0.146289289,2.755632336,2.755632336,3,3,35.70000001,0.213821501,0,0.213821501
Uruguay,2006,1,44.2,10.58,7.02,29.31272534,16.5,16.5,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,0,30,0.247587664,0.324822974,0.072961385,0.153221816,2.755632336,2.755632336,3,3,35.70000001,0.234961629,0,0.234961629
Uruguay,2007,1,46,10.59,7.03,25.47925051,16.5,16.5,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,25,25,0.147462548,0.347231941,0.074281254,0.13199164,2.755632336,2.755632336,3,3,30.70000001,0.22674796,0,0.22674796
Uruguay,2008,1,43.5,10.52,7.12,37.78585661,17.5,17.5,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,25,25,0.198165358,0.351244517,0.076023323,0.223603785,2.755632336,2.755632336,3,3,30.70000001,0.231270388,0,0.231270388
Uruguay,2009,1,40,10.52,7.11,41.32400398,17.625,17.625,3,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,25,25,0.203419993,0.358649843,0.07748904,0.141183555,2.755632336,2.755632336,3,3,30.70000001,0.25507322,0,0.25507322
Uruguay,2010,1,42.1,9.64,,,15.66666667,15.66666667,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,22,25,25,,,,0.103513293,,2.755632336,3,3,30.5,,0,0.240478799
Uruguay,2011,1,24.9,9.62,,,16.04166667,16.04166667,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,25,,,,0.207245499,,2.755632336,3,3,30.5,,0,0.263142765
Uruguay,2012,1,24,9.83,,,19.08333333,19.08333333,3,,,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,25,,,,4.877558708,,2.755632336,3,3,30.5,,0,0.281863719
Uruguay,2013,1,23.5,9.84,,,27.125,27.125,3,,,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,25,,,,1.796936989,,2.755632336,3,3,30.5,,0,0.274874538
Uruguay,2014,1,22.8,9.81,,,28.83333333,28.83333333,3,,,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,25,,,,1.468312621,,2.755632336,3,3,,,0,
Venezuela,1985,0.181806266,,31.71974522,28.61976496,15.40960961,11,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,45,50,0.299847173,,0,,7.030457746,7.030457746,3,2,13.80000004,0.723284066,,0.723284066
Venezuela,1986,0.121204183,,32.35414013,30.25345133,13.21653013,11,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,45,50,0.202950894,,0,,7.030457746,7.030457746,3,2,13.80000004,0.700748622,,0.700748622
Venezuela,1987,0.060602106,,34.78598726,30.25345133,11.74347528,11,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,45,50,0.216174906,,0,,7.030457746,7.030457746,3,2,13.80000004,0.674365819,,0.674365819
Venezuela,1988,0.247995377,,35.73757962,31.45557522,12.75093533,11,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,45,50,0.224797741,,0,,7.030457746,7.030457746,3,2,13.80000004,0.536351562,,0.536351562
Venezuela,1989,0.247995377,,32.35414013,31.45557522,11.40306953,11,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,45,50,0.271453892,,0,,7.030457746,7.030457746,3,2,13.80000004,0.72181648,,0.72181648
Venezuela,1990,0.412804574,,20.08917197,17.13026549,17.69903402,12,12,1,0,0,,,,,,,,,,,,,,,,,,,,,,45,50,0.328713684,,0,,7.030457746,7.030457746,3,2,13.80000004,0.43015939,,0.43015939
